slidingWindow,targetArea,4,4,4,8,8,8,16,16,16,20,20,20,28,28,28,40,40,40
targetHorizon,,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12
Model Combination,,,,,,,,,,,,,,,,,,,
Base vs. Base + own EPU,Far West,0.9994485641933589,0.8290247492596075,0.9534006606666992,0.7566740178292978,0.9888349526725189,0.13440541258097777,0.06984883862170962,0.9952792437360668,0.4821799774395196,0.07724147797578332,0.511082125266548,0.11169695951165415,0.8333302933800224,0.6635298842138203,0.09039854256231605,0.2283259821946642,0.8272898046006477,0.4483342214415375
Base vs. Base + own EPU,Great Lakes,0.219007861221038,0.07947753038406102,0.15994751159474196,0.4103561990125588,0.14733607476078298,0.9111579270495662,0.09937530659796195,6.761440470832053e-05,0.5670287982173219,0.07757565219278628,0.9604328325253596,0.9483990966654019,0.5055126725915807,0.00425530615089664,0.8783807286557983,0.5730593959151307,0.701336719493391,0.5291325445994314
Base vs. Base + own EPU,Mideast,0.9697181172922125,0.020582841315096703,0.9942982707223873,0.9725394284114707,0.9987853569706351,0.9976369787626697,0.9784368961238219,0.007061688796591034,0.9946546083189306,0.9642289796585632,0.9953509956778751,0.735126494191916,0.9986738026911872,0.006588601931833782,0.18051477730820847,0.3826079948099477,0.2076487149199146,0.9980040390591902
Base vs. Base + own EPU,New England,0.6015011132105504,0.9031436498459631,0.9999186319038014,0.04765800640323064,0.5669154256706623,0.4662671851047377,0.9601747205008078,0.25652078741735906,0.6585017055481834,0.9452466481669383,0.1091895985400515,0.9856137675324335,0.3881986876978264,0.7485891578449637,0.9660718307967102,0.3952718627087181,0.09530371451939185,0.9564353001018708
Base vs. Base + own EPU,Plains,0.9743503596082452,0.9968215439480992,0.09362737657816939,0.8628155796708907,0.7084655215883908,0.03805916927469736,0.3617227527698883,0.42375489162626934,0.568164098394195,0.6811653661616226,0.16916447006780871,0.9731555023787231,0.34215171462369176,0.29450877731174047,0.1066398587617503,0.04533708522659865,0.7887617328713792,0.5058200320282282
Base vs. Base + own EPU,Rocky Mountain,0.9760646248273005,0.9845486706220747,0.9631087170351574,0.5159553452340415,0.9987314365436071,0.3768881021785484,0.8937468742678472,0.6184203816457972,0.0249162784653416,0.02648414047438924,0.6070415920161681,0.9744917633918494,0.8026731496778443,0.9253295716939878,0.06396862439935494,0.021828875432775015,0.7671332012008126,0.06143023233171206
Base vs. Base + own EPU,Southeast,0.9945074091976791,0.449803699643843,0.7088658078683046,0.5870993450997046,0.5240995308332668,0.9697367123969793,0.7892872586162176,0.06718479993329043,0.7944177697810997,0.05055905253589818,0.36800583501002704,0.0012823057712945832,0.9888629960697528,0.8139674775518739,0.7666670224952297,0.8956407662788832,0.023798824237088814,0.8853115859948029
