slidingWindow,target,4,4,4,8,8,8,16,16,16,20,20,20,28,28,28,40,40,40
targetHorizon,,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4
Model Combination,,,,,,,,,,,,,,,,,,,
Base vs. Base + own SV,Far West,0.9992654556591092,0.9758591327399969,1.0040740356292004,0.9850571876176368,0.9766128648254233,1.0053244994270947,0.9868279608603201,1.0026692252213159,1.0003271369811673,0.9946774702840675,0.9745971737861368,1.0050242012442325,0.9988702536797939,0.9893995239695855,1.003097267192993,1.0017519212707575,0.9912544694219116,1.0054957233707609
Base vs. Base + own SV,Great Lakes,0.9831014697923964,0.9949963936059968,0.9978478022018239,0.9907282730546587,0.9879374809947049,1.0002463202845189,0.9852595271074229,0.9913865432769079,0.9959896491175447,0.9824290102433304,0.9900833271532515,0.9995352195067677,0.9816153462808415,0.9869841315821097,1.0055281485365586,0.9889716249083655,0.9902244645240798,0.9945485440578354
Base vs. Base + own SV,Mideast,1.0015914730880466,0.9987449539287678,0.9977977794036046,1.009010806965169,0.9979871133683579,0.9983570201946319,0.9871016893973761,1.009296753196527,1.0056080082246281,0.9974489283365608,1.0006181129277323,0.9919198513422746,0.9794156852921706,0.9993091012569384,1.0024969729473687,1.0084737911541368,0.9967174454802994,1.0002445688260324
Base vs. Base + own SV,New England,1.0143237033037924,0.9934742724884698,1.0040548920306311,1.0114600014243436,0.9986075208711439,0.9995173349454786,1.0018925490176664,0.9946733700587034,0.9978524721913018,0.9986343532200188,0.9981125310570548,1.0007534624766454,1.0040017594487147,0.9979245136771185,0.9973900163287538,1.0006006213408711,0.9974351187011535,0.9982986861623128
Base vs. Base + own SV,Plains,1.0084083864248026,0.997736816742844,1.0119818695392033,1.0021489253224105,1.002808585769749,1.007570845559531,1.005738936930559,0.9989052452137578,1.005268151136555,0.9933788138077124,0.9931387342666808,0.9986109065465122,0.9983542920896805,1.0027438933231878,0.984289694687312,0.9906570474404265,0.9918763708259699,1.0078109245913802
Base vs. Base + own SV,Rocky Mountain,1.013642992139944,0.9949964807148168,1.0165278063852479,1.0096041615859164,0.98981651754216,1.010976067811709,0.996560586915878,0.9923442487137256,1.0125811268841634,1.0001177727566577,0.9890608763627465,1.0071103358535556,1.0126475246751856,0.9949514278458157,1.0091410690740106,0.9894280540161797,0.998306418649285,1.0059351129312513
Base vs. Base + own SV,Southeast,0.998759781074686,1.0020320522615918,0.9963684311065363,0.990236176767945,0.9946972074691871,0.9995042050933605,0.9948179691942872,0.9932953931957845,0.9926143116796085,0.9991627597246536,0.9980470690049842,0.9979784893547153,0.9940824088279678,0.9991924458134593,0.9959742220593139,0.9922570303781231,0.9965047183009055,0.9971775047287277
Base vs. Base + own SV,Southwest,1.0005366791337034,0.9920543548881406,1.0024115037577639,1.0040884821021798,0.998552558237809,0.9943849828376535,1.00460693266884,1.00596177703882,0.9963303451495216,0.9972541608712866,1.008180402459478,1.0010211830707176,1.0109646646886339,0.9957546530202775,0.9964355073805624,1.0059847024034418,1.0056359201290874,0.9992375385191141
Base + own SV vs. Base + all SVs,Far West,0.9857064808632517,0.9765956780818666,1.0009809000834764,0.995615755343603,0.9637991760716696,1.0009076703474031,0.9997170951449605,0.9692791969381863,0.987821623363387,0.9924383122629737,0.9772321043805732,0.9861961974006149,0.9908151224131743,0.9751202163211115,0.9954281659362231,0.9985220336457353,0.9714634833258756,0.990881897886271
Base + own SV vs. Base + all SVs,Great Lakes,0.9895456004850518,0.9897165630906947,1.0035686827805212,0.9906038712593891,0.9823022017917064,0.9976807524436427,0.9800722885519974,0.9914142525898207,1.0017171535685805,0.9955809774827159,0.9897398173188152,0.9976862881245139,0.9834599785973849,0.9973309730328522,0.9978610014118973,0.9864461184940874,1.0002941033944472,1.0301472138874033
Base + own SV vs. Base + all SVs,Mideast,0.9968793362337288,0.9938193658386574,1.019792695944835,0.9998008391962876,1.0023504169036421,1.003077126706167,1.009728869824665,0.9926619430038425,0.9992591535017095,1.0053619650116061,1.002934683443191,1.0150531296227865,1.0155412480996666,0.9995535705656712,1.0062101979495355,0.9965895925520608,1.0079791229839394,1.0052335460836306
Base + own SV vs. Base + all SVs,New England,0.9903455495342445,0.9997017326787473,1.0265521078718807,1.0006796071447868,0.9953702114327964,0.9970554859402403,1.0047824944142747,0.9937130909238506,1.0065491757749623,0.9959219913822764,0.9894039413661743,0.9937214506985299,1.001152028950105,0.9987719674310448,0.9988050396071063,1.0050965577289137,1.0011085837729317,0.9963590577993329
Base + own SV vs. Base + all SVs,Plains,0.9735730434221996,0.9929452237888959,0.9901454343317271,0.9876306396518518,1.004190769810225,0.994357010826692,0.9858200626818601,0.9964070202675704,0.9998207361026679,0.9921174879377082,0.9898943840659848,1.0004705131489604,0.9949846636176202,0.9881890938310998,1.0129192956200401,0.9934085286709378,1.0058972193715938,1.0062852568900509
Base + own SV vs. Base + all SVs,Rocky Mountain,0.9787798463898948,0.9421312019953673,0.9792634031990478,1.001893562502281,0.9523704003417687,0.9862618907347513,0.9998409847589879,0.9578818273204678,0.9911789541410277,1.0041368538395634,0.9820877243540226,0.9936899106957137,0.9907231910655943,0.9768781160782298,0.9993341740952264,0.9915784087210703,0.9603504158845397,0.9841345920735418
