slidingWindow,targetArea,4,4,4,8,8,8,16,16,16,20,20,20,28,28,28,40,40,40
targetHorizon,,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12
Model Combination,,,,,,,,,,,,,,,,,,,
Base vs. Base + own EPU,East North Central,0.9103950231167945,0.9848690637221593,0.6998013331560788,0.991748241932122,0.8928833519770307,0.8111339814272378,0.4487950681112846,0.24651378306775573,0.14132599796489953,0.8721654511658009,0.9707038498535646,0.94909379120376,0.9978561700582845,0.9892881796681592,0.4902422393937147,0.4558446057923356,0.006345603061134564,0.5888851808967209
Base vs. Base + own EPU,East South Central,0.12046260867083197,0.054774761992753926,0.883040614663016,0.6478963409052697,0.25151626567288465,0.8721902559659781,0.09486750693153978,0.7680300656192989,0.3285472751564724,0.9196168640705986,0.43552215076643086,0.9836589478201915,0.11967726492885178,0.4348192017350536,0.7967674440675621,0.9847724614606737,0.5774695906695122,0.9149420171211069
Base vs. Base + own EPU,Middle Atlantic,0.9836567619368178,0.9877316280103536,0.977700833611083,0.14629015948152657,0.2646857223934165,0.3367425695810073,0.7382775071803174,0.41370084798841267,0.7463395139724841,0.9584986454555505,0.9804896687559406,0.6384594714395291,0.023633152839628017,0.03037937102087005,3.5040862178159662e-06,0.0387167440642584,0.9980483707041466,0.8215530153284429
Base vs. Base + own EPU,Mountain,0.3921134678627311,0.5133347242167554,0.999970588519738,0.1270320918033751,0.8152107860614823,0.7738052280329262,0.4913794405798524,0.5286308466078854,0.9994010790154364,0.988686320271777,0.3420895941782054,0.31261966066089997,0.9009372491243013,0.3174121059804159,0.7558921061927371,0.8330113334885788,0.9391539724593247,0.998559446068968
Base vs. Base + own EPU,New England,0.9339909138447251,0.9907599451005861,0.4962274139065013,0.6410162055560809,0.1378667244387103,0.37825222877388615,0.5592367791465729,0.2959376185487175,0.015494508626932652,0.3339094813036102,0.3626030988526389,0.029908467669637985,0.26035702878166667,0.09056040526981246,0.8491724233405196,0.020993596561792397,0.0031763610053271362,0.9612497071134143
Base vs. Base + own EPU,Pacific,0.8655534850885644,0.9101335980748162,1.207359014011079e-05,0.9869802234274404,0.4903874692918155,0.7875552290406209,0.9413652286984399,0.8418472457804309,0.27901680444948757,0.796119880130845,0.6831118948280057,0.9894805770641313,0.9975210596600897,0.5833079010148948,0.9616119996195513,0.596089030584587,0.9988099313865301,0.9817505055608419
Base vs. Base + own EPU,South Atlantic,0.035370384287106676,0.9585591308269146,0.9829091197926902,0.9997465160249456,0.017327126524213973,0.9961469443641211,0.989436950758689,0.9992527515108194,0.38684989910744855,0.12635660894998213,0.5783857235343263,0.9761429637368031,0.0661710512888236,0.9859659266990696,0.9990232718655778,0.5926366977260357,0.9109487144147943,0.778667770052196
Base vs. Base + own EPU,West North Central,0.021307472331565554,0.2748142824677667,0.002098285981977024,0.42320392638747073,0.05815636434329535,0.9685623960301795,0.05886948719385476,0.9998563333709354,0.9999993785883126,0.861692084028981,0.9995685144780675,0.7042070828709179,0.03302197705032274,0.21748577571568145,0.9989658240881293,0.9523708568023134,0.006275895853881938,0.9448456230540085
Base vs. Base + own EPU,West South Central,0.9999434880312074,0.7112653699111151,0.6049428204978604,0.8707295775965033,0.08713865343341548,0.1022600122232794,0.38759475717485287,0.22390918160259848,0.8961513046252756,0.20484905674984993,0.6872466347977073,0.4436446553019391,0.76388126703989,0.9973924643634356,0.9721124557818586,0.5847977231472131,0.7131588220405733,0.6979066339289556
Base + own EPU vs. Base + all EPUs,East North Central,0.6906673574258457,0.005349267111572086,0.8981080999953095,0.20264090852660643,0.029203418800674556,0.8447062181476566,0.9991765424229188,0.044378358033940274,0.9662555729571136,0.10099178826519462,0.20922299137386896,0.21647679559009497,0.5356193265238844,0.4521298366061122,0.577988662677048,0.9411004017127256,0.7785604160256323,0.8956699436183243
Base + own EPU vs. Base + all EPUs,East South Central,0.06262454429530112,0.5379761605438304,0.3124715689006236,0.5686913519657509,0.47187535115972207,0.9974285921274093,0.9740774467805643,0.1403617189016344,0.9051758041843134,0.95810542357688,0.9488453550427445,0.41215565609206584,0.9764887911337973,0.8169141793380288,0.5964398156589051,0.39823272237367613,0.9065322405659652,0.9936671060391327
Base + own EPU vs. Base + all EPUs,Middle Atlantic,0.04063801700408741,0.35802856289359464,0.3219571828008362,0.9466635501177646,0.48505528060427633,0.9476995512179732,0.2214303723349464,0.9726929051204058,0.47436082271227054,0.6340437158904284,0.08594739368059251,0.9991614852264596,0.9835248337506177,0.9399874844678371,0.5222058972386702,0.4032475577123609,0.004801375040165578,0.055148728045978604
Base + own EPU vs. Base + all EPUs,Mountain,5.453407026278158e-05,0.8735676944933175,0.9565315186658854,0.9276737684389588,0.45993207344484077,0.5521914158140594,0.9591227561118089,0.8416619779272234,0.11121913114968929,0.14569863909138503,0.9892989401233988,0.9386337684067987,0.4754990649069251,0.7177458161951993,0.9387210241031446,0.11941534978468088,0.002833586390206505,0.8272556112209553
Base + own EPU vs. Base + all EPUs,New England,0.7562371379266417,0.2731446606834459,0.9782408761065321,0.26224926881941074,0.051947117457132534,0.9917075952109612,0.9881762041071149,0.9858864209553195,0.9977840128781869,0.980312192854449,0.1502138324626035,0.994379808816018,0.4574587054684245,0.9467729072151816,0.8963552101440895,0.9727821047456068,0.9939832491854479,0.9163691293937133
