slidingWindow,targetArea,4,4,4,8,8,8,16,16,16,20,20,20,28,28,28,40,40,40
targetHorizon,,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12
Model Combination,,,,,,,,,,,,,,,,,,,
Base vs. Base + own EPU,East North Central,1.0106789459471255,1.0331276016431121,0.9904299679698879,1.0271975880595718,1.0026688741935212,1.004046893995004,0.9984210253454197,0.9924061802428616,0.9877632187303317,1.004497317228394,1.0111254500871434,1.0296924506816258,1.0273910800783117,1.0184396010443042,0.9976986708561624,0.9980981012930442,0.9849435147917154,0.9803643363334195
Base vs. Base + own EPU,East South Central,0.9863811745001505,0.955709038166398,1.0178604278277719,0.9997942846555975,0.986202617130822,1.0172148802370071,0.9894441336220652,1.0021215398175356,0.9869222392137235,1.0205742832355642,0.9909889039701986,1.0571712690911796,0.9821133986220121,0.9491090327318067,1.0180703083507652,1.01885927847096,0.9998687865761469,1.0180215322239232
Base vs. Base + own EPU,Middle Atlantic,1.024631579038524,1.034770909943257,1.018608561651943,0.9877223039401909,0.9873694521968037,0.993087413476102,1.000447309188776,0.9970677462456118,1.002151340219378,1.0330519265159865,1.0081126435395098,0.9989441679137036,0.9771837462826461,0.9730478895474427,0.9845440922233489,0.9833338588876458,1.0440766993291632,1.0000220104492672
Base vs. Base + own EPU,Mountain,0.9888018369779158,0.9897822335419716,1.0223224223519907,0.9842583920857927,1.009805103950408,0.9937398616628864,0.9911349445238716,0.9915980903580022,1.0432956373118092,1.0283486934177335,0.9858069700433669,0.9694896048294516,1.008057726334379,0.9890540865219765,1.002321196463989,1.011718217231245,1.016300192414222,1.021543024310483
Base vs. Base + own EPU,New England,1.0210831120312867,1.0145099986432704,0.9939499300869402,1.0015917412195874,0.9871163497837651,0.9952790881153858,0.9998660912693769,0.9913490761521436,0.9794572984389177,0.9900557029038656,0.9959435897049523,0.9685980600907601,0.9934534519655945,0.9799863486203696,1.0006919807546149,0.9859728705422383,0.9859673766910877,1.0136801134697513
Base vs. Base + own EPU,Pacific,1.013782765336896,1.0171831509790032,0.9690875203226681,1.016143369332284,0.9967732959968163,1.0089179501496661,1.0129155463405872,1.0114549664102408,0.9797917332171076,1.0019353114275682,1.0017049114519392,1.012493389934655,1.0082002906983916,0.9962749089052961,1.0286949587788388,1.0005311790190983,1.04697573394334,1.0346197537479764
Base vs. Base + own EPU,South Atlantic,0.9713000740708216,1.0375886966998107,1.0353205636599583,1.0294156709598754,0.9502251406064295,1.0268104872546024,1.021495654574322,1.06101141671834,0.9761563318002419,0.9805087598309703,0.998069863665701,1.0296233333049627,0.9775834471423054,1.0578680375028289,1.0682718756704324,0.9928296657357779,0.9959600775327271,1.0047857956348718
Base vs. Base + own EPU,West North Central,0.9864239925678844,0.9921728499776382,0.9438528535835256,0.9973017875641232,0.9847289982674021,1.0309457509258155,0.9869896505331407,1.0383169081804882,1.033994936489923,1.0060753970913703,1.069708986961875,0.9990993516758735,0.9725748801046871,0.9826965376970637,1.0422782572132674,1.0125422586977646,0.9743883776652644,1.0238047087765934
Base vs. Base + own EPU,West South Central,1.0527064057171616,1.0039674765107622,0.9932531619781795,1.0288383016978566,0.9771403101310875,0.9829658393290344,0.9906354005199389,0.9762186508311183,1.0049896754933083,0.9716013818816376,0.9999636988829252,0.9977083424741842,1.0038571010347532,1.0269674585075699,1.0169858724638576,0.9950673949403335,1.0014305966328647,1.0038100185779906
Base + own EPU vs. Base + all EPUs,East North Central,0.9982265787340885,0.9627836073610323,1.0040722714766215,0.9880896876312373,0.9765785632918956,1.005586081625657,1.0269341986454932,0.987221055172473,1.0231641669029492,0.994808860670418,0.9926145541386803,0.9777668852980607,0.9988157757952493,0.9951240737168044,0.9974068517615434,1.0140589990896889,1.0043300868350507,1.0038368435342817
Base + own EPU vs. Base + all EPUs,East South Central,0.9836317083596308,0.9971438399238618,0.9717371951745434,0.9966897070888133,0.9922751864433259,1.070352173687828,1.0239449920935713,0.9675529621063411,1.0285543465056093,1.0135903695451294,1.0512196926937527,0.9811781750513024,1.0208197521484186,1.017484847444935,0.9962431898875396,0.994249078403644,1.0265989281386476,1.0314169758479474
Base + own EPU vs. Base + all EPUs,Middle Atlantic,0.9837716862316354,0.9917051419163313,0.9885677280951922,1.0099745020119393,0.9976358908406759,1.0073572595263536,0.9968714943616367,1.041540574309456,0.9980744903188267,0.9996613911718064,0.9913392915217305,1.0142412258388123,1.0383376808847185,1.0079511623008548,0.9990029379054957,0.9977356448158063,0.9634685168057904,0.9924887567133949
Base + own EPU vs. Base + all EPUs,Mountain,0.9733756848773316,1.0142293315726896,1.0109784598954583,1.0083460748084683,0.9912511078416781,0.9790894927921642,1.0418190579565876,1.0117928353147405,0.9667333188820256,0.9806746361320453,1.097290008594448,1.0202556277074608,0.9929113971135166,1.0036463158640858,0.998090120095881,0.958349371155576,0.96700281623452,0.9673415311634129
Base + own EPU vs. Base + all EPUs,New England,1.0008878125500524,0.9858170827729876,1.0271955668560697,0.9965935104896032,0.9832094260111042,1.013019675837546,1.011128249103724,1.026335594182482,1.0170000825589565,1.0113447611490063,0.9922862563808633,1.0277333588463364,0.9933982113788563,1.011409844232277,1.00837987724899,1.006443131370324,1.0126389947316494,1.0040070131840475
