date,logCPIDiff,NFCI,TMU,TFU,TRU,Federal Funds Rate,Average Urate_Far West,Average EPU_Far West,Average Urate_Southwest,Average EPU_Southwest,Average Urate_Rocky Mountain,Average EPU_Rocky Mountain,Average Urate_Plains,Average EPU_Plains,Average Urate_Great Lakes,Average EPU_Great Lakes,Average Urate_Southeast,Average EPU_Southeast,Average Urate_Mideast,Average EPU_Mideast,Average Urate_New England,Average EPU_New England
1990-01-01 00:00:00,,-0.0111675,0.684642901001805,0.918912132861735,0.685215726849265,8.229032258064516,5.025,62.0694580078125,5.85,86.73197746276855,5.24,23.192453384399414,4.1571428571428575,95.83407974243164,5.86,96.14163208007812,5.25,79.01113796234131,4.699999999999999,36.04051733016968,4.666666666666667,121.2077522277832
1990-02-01 00:00:00,0.0016997848778950164,-0.0131025,0.673610826022052,0.905507174168076,0.666687896931014,8.237142857142857,5,77.02414321899414,5.8500000000000005,76.1670036315918,5.2,55.71493911743164,4.128571428571428,133.83232498168945,5.779999999999999,45.750169118245445,5.2250000000000005,70.03910617828369,4.72,50.41343903541565,4.75,93.10372543334961
1990-03-01 00:00:00,0.0020309989403346496,-0.032378,0.657007996483335,0.911190490537855,0.643200538012006,8.276774193548388,4.95,70.84222984313965,5.825,39.69885969161987,5.14,25.14123821258545,4.085714285714285,70.33131217956543,5.68,61.83688418070475,5.2250000000000005,57.780224323272705,4.74,32.42739224433899,4.883333333333334,66.91590118408203
1990-04-01 00:00:00,0.0010119487651993886,-0.00113,0.650143619699591,0.943166801836282,0.636713581938467,8.255,4.975,49.47507095336914,5.775,43.76296901702881,5.12,38.34510040283203,4.042857142857143,57.58892583847046,5.639999999999999,16.751457532246906,5.2625,72.56127007802327,4.76,30.319624185562134,4.999999999999999,108.73974990844727
1990-05-01 00:00:00,0.0006733249130175256,-0.0649275,0.643692274486056,0.977856297589299,0.619824808355267,8.176451612903225,5.025,76.34667587280273,5.775,92.55413055419922,5.140000000000001,38.34442377090454,4.057142857142857,80.17793083190918,5.639999999999999,55.77408345540365,5.325000000000001,45.83646138509115,4.799999999999999,43.935606241226196,5.166666666666666,63.59964084625244
1990-06-01 00:00:00,0.002682908806607598,-0.169936,0.639511661411926,0.988820345115841,0.605906624223871,8.288666666666666,5.075,70.79138946533203,5.75,40.393571853637695,5.2,19.64481210708618,4.1000000000000005,76.78244352340698,5.659999999999999,21.765175501505535,5.437499999999999,61.99140421549479,4.9,84.79893779754639,5.3,115.36884689331055
1990-07-01 00:00:00,0.002001360601271651,-0.1381875,0.644324041251352,1.02935695073478,0.602454675328252,8.15258064516129,5.2,60.28234672546387,5.825,63.72101974487305,5.22,18.970128059387207,4.157142857142857,79.10564994812012,5.7,35.02424875895182,5.5625,43.563551221575054,5.0200000000000005,53.652912616729736,5.466666666666666,53.3035945892334
1990-08-01 00:00:00,0.0036453776036371455,-0.032592,0.66093098580004,1.09738554725209,0.612455504089684,8.134193548387097,5.324999999999999,86.62515830993652,5.875000000000001,117.40202331542969,5.24,32.341744899749756,4.214285714285714,65.4387059211731,5.8,42.45341428120931,5.7,98.74669756208148,5.18,47.6207001209259,5.666666666666667,105.27452087402344
1990-09-01 00:00:00,0.0029599889948901392,0.2032725,0.654949335772425,1.07582589389285,0.610273152378681,8.195,5.425,102.3004035949707,5.975,92.40151023864746,5.3,19.24459171295166,4.3,49.947980880737305,5.86,54.48069508870443,5.875,73.32788276672363,5.699999999999999,47.88230276107788,5.849999999999999,122.49518203735352
1990-10-01 00:00:00,0.0029399513077028594,0.392495,0.666567692936173,1.03680730824395,0.627653611769331,8.112580645161291,5.575,121.36058044433594,6.075,65.11148166656494,5.4,51.26785373687744,4.357142857142857,149.60349082946777,6.039999999999999,68.86461639404297,6.025,107.4965125492641,5.94,77.74682569503784,6.083333333333333,103.25530242919922
1990-11-01 00:00:00,0.0009755776814546202,0.367826,0.68157101780773,1.0104557053752,0.638395328846915,7.806666666666667,5.725,178.11248779296875,6.174999999999999,128.55615997314453,5.44,64.58942604064941,4.4142857142857155,199.92728424072266,6.2,83.93519337972005,6.25,86.71032769339425,6.159999999999999,98.91587471961975,6.366666666666667,168.01376342773438
1990-12-01 00:00:00,0.0016211085709885165,0.4290325,0.677996442897277,0.975882075997946,0.627258807226329,7.312903225806451,5.875,131.88785552978516,6.225,109.74956512451172,5.540000000000001,64.75405597686768,4.4714285714285715,80.1875171661377,6.38,72.42247899373372,6.425,93.62480218069894,6.340000000000001,92.21872794628143,6.616666666666666,213.89480590820312
1991-01-01 00:00:00,0.0016150798900129715,0.4556375,0.679510904716751,0.971522963171292,0.63191780467607,6.906451612903226,6.025,112.94718933105469,6.275,99.18205642700195,5.640000000000001,57.632667541503906,4.528571428571429,139.1585178375244,6.580000000000001,174.9651927947998,6.575,100.97492926461356,6.5200000000000005,106.86900186538696,6.883333333333333,307.9386901855469
1991-02-01 00:00:00,0.00032229647631543124,0.188385,0.667181035526196,0.957387062863597,0.618035135187327,6.2525,6.175000000000001,104.19648996988933,6.300000000000001,71.94708633422852,5.659999999999999,51.44964122772217,4.557142857142858,114.38333034515381,6.76,88.68672275543213,6.7125,89.36577824183873,6.6800000000000015,120.29136180877686,7.116666666666666,303.00197982788086
1991-03-01 00:00:00,0,-0.073658,0.646828392101802,0.912138065803635,0.60522621190161,6.115161290322581,6.300000000000001,87.18139394124348,6.375,62.78263282775879,5.72,45.567575454711914,4.6000000000000005,114.7316722869873,6.88,99.11483860015869,6.825,84.49645396641323,6.82,68.1982741355896,7.316666666666667,157.4330825805664
