date,logCPIDiff,NFCI,TMU,TFU,TRU,Federal Funds Rate,Average Urate_East North Central,Average EPU_East North Central,Average Urate_East South Central,Average EPU_East South Central,Average Urate_Middle Atlantic,Average EPU_Middle Atlantic,Average Urate_Mountain,Average EPU_Mountain,Average Urate_New England,Average EPU_New England,Average Urate_Pacific,Average EPU_Pacific,Average Urate_South Atlantic,Average EPU_South Atlantic,Average Urate_West North Central,Average EPU_West North Central,Average Urate_West South Central,Average EPU_West South Central
2000-08-01 00:00:00,0,-0.2137725,0.667017150630661,1.11866059402793,0.607369714768024,6.496774193548387,3.78,37.10886459350586,4.5,61.819239934285484,4.133333333333333,23.68069012959798,4.075,50.75942897796631,2.9,58.64987030029297,5.2,33.4201602935791,3.9555555555555557,27.254175186157227,3.0571428571428574,32.97294696172079,4.1499999999999995,31.38037172953288
2000-09-01 00:00:00,0.0022573832730143906,-0.213754,0.670868989245593,1.11029786854395,0.611583125897618,6.517,3.7800000000000002,49.271658706665036,4.475,47.56898880004883,4.166666666666667,59.84120559692383,4.0625,86.07660102844238,2.8833333333333333,52.8272590637207,5.159999999999999,52.051629066467285,3.933333333333334,54.368725419044495,3.1000000000000005,35.922210693359375,4.15,33.60004488627116
2000-10-01 00:00:00,0.000749861162239629,-0.17472,0.668115849795417,1.11436949592085,0.607473643547322,6.509354838709678,3.8,39.81547927856445,4.475,43.393351236979164,4.133333333333334,37.74929682413737,4.0625,73.4975341796875,2.8666666666666667,87.59346466064453,5.14,89.1209888458252,3.933333333333334,47.9068443775177,3.1571428571428575,38.45630613962809,4.15,36.26293055216471
2000-11-01 00:00:00,0.0007485686689321369,-0.1798725,0.668242892834767,1.1376058595313,0.608028030438198,6.514333333333333,3.84,66.68369064331054,4.449999999999999,49.859689712524414,4.1000000000000005,51.257423400878906,4.0874999999999995,78.89434928894043,2.8666666666666667,99.76381759643554,5.1,63.34600305557251,3.9444444444444446,61.84159278869629,3.1999999999999997,57.22532272338867,4.15,121.86554718017578
2000-12-01 00:00:00,0.00099608869790635,-0.094814,0.681286889849556,1.15077795530436,0.620070266604908,6.402258064516129,3.94,103.0624870300293,4.5,74.19623184204102,4.1000000000000005,53.639530181884766,4.1125,113.22346343994141,2.933333333333333,134.2682907104492,5.12,66.51243209838867,4.01111111111111,54.535688638687134,3.2428571428571433,65.01951758066814,4.175,54.22329044342041
2001-01-01 00:00:00,0.00248027220053304,-0.1402825,0.689507479610962,1.13635916565799,0.623387573423452,5.975806451612903,4.04,78.10692253112794,4.5249999999999995,64.54678853352864,4.066666666666666,63.22261492411295,4.137499999999999,93.95726331075032,3.033333333333333,148.6991399129232,5.159999999999999,87.8403263092041,4.066666666666666,62.84363007545471,3.2714285714285714,71.8729476928711,4.225,72.97626113891602
2001-02-01 00:00:00,0.0009881562440656744,-0.286395,0.685313379625064,1.11283394597319,0.620606116232842,5.494285714285715,4.18,49.98616180419922,4.625,108.73638439178467,4.1000000000000005,44.05283164978027,4.1875,115.74770641326904,3.15,111.38223139444987,5.18,94.38974380493164,4.177777777777777,49.35534679889679,3.314285714285714,50.699727376302086,4.275,63.49294853210449
2001-03-01 00:00:00,0.000246688153127117,-0.259198,0.681977165312148,1.08772424542509,0.612935997898197,5.3109677419354835,4.28,47.0112361907959,4.675,93.04941082000732,4.166666666666667,55.976542154947914,4.225,92.7333493232727,3.266666666666667,52.434701919555664,5.279999999999999,61.11628341674805,4.2444444444444445,48.09287512302399,3.3428571428571425,64.26355361938477,4.35,43.359578450520836
2001-04-01 00:00:00,0.0007392248285238434,-0.257675,0.684317530266005,1.07309127287839,0.61866240305752,4.802,4.359999999999999,47.57656898498535,4.75,68.17003917694092,4.2,47.072374979654946,4.275,80.23982985814412,3.3833333333333333,75.72224362691243,5.36,70.04469728469849,4.333333333333333,45.61721730232239,3.371428571428571,72.5083810488383,4.4,74.31789525349934
2001-05-01 00:00:00,0.002210154805117437,-0.406655,0.681410304544437,1.05422440177312,0.61171198328258,4.212258064516129,4.42,56.64477386474609,4.775,55.850727796554565,4.3,43.92474047342936,4.3374999999999995,56.136410077412926,3.483333333333334,65.25521024068196,5.38,103.76029396057129,4.4,30.423359036445618,3.3857142857142857,68.64907201131184,4.45,49.694085439046226
